"","pSteal","pRebound","jWin"
"8960",0.71,0.88,0.797
"8961",0.72,0.88,0.809
"8962",0.73,0.88,0.79
"8963",0.74,0.88,0.815
"8964",0.75,0.88,0.858
"8965",0.76,0.88,0.857
"8966",0.77,0.88,0.825
"8967",0.78,0.88,0.842
"8968",0.79,0.88,0.861
"8969",0.8,0.88,0.853
"8970",0.81,0.88,0.86
"8971",0.82,0.88,0.867
"8972",0.83,0.88,0.889
"8973",0.84,0.88,0.881
"8974",0.85,0.88,0.896
"8975",0.86,0.88,0.918
"8976",0.87,0.88,0.907
"8977",0.88,0.88,0.904
"8978",0.89,0.88,0.927
"8979",0.9,0.88,0.927
"8980",0.91,0.88,0.926
"8981",0.92,0.88,0.938
"8982",0.93,0.88,0.943
"8983",0.94,0.88,0.953
"8984",0.95,0.88,0.964
"8985",0.96,0.88,0.977
"8986",0.97,0.88,0.99
"8987",0.98,0.88,0.986
"8988",0.99,0.88,0.99
"8989",1,0.88,1
"8990",0,0.89,0.311
"8991",0.01,0.89,0.321
"8992",0.02,0.89,0.327
"8993",0.03,0.89,0.317
"8994",0.04,0.89,0.329
"8995",0.05,0.89,0.369
"8996",0.06,0.89,0.343
"8997",0.07,0.89,0.345
"8998",0.08,0.89,0.344
"8999",0.09,0.89,0.376
"9000",0.1,0.89,0.387
"9001",0.11,0.89,0.396
"9002",0.12,0.89,0.376
"9003",0.13,0.89,0.393
"9004",0.14,0.89,0.416
"9005",0.15,0.89,0.416
"9006",0.16,0.89,0.416
"9007",0.17,0.89,0.412
"9008",0.18,0.89,0.437
"9009",0.19,0.89,0.439
"9010",0.2,0.89,0.456
"9011",0.21,0.89,0.467
"9012",0.22,0.89,0.464
"9013",0.23,0.89,0.434
"9014",0.24,0.89,0.462
"9015",0.25,0.89,0.475
"9016",0.26,0.89,0.488
"9017",0.27,0.89,0.492
"9018",0.28,0.89,0.489
"9019",0.29,0.89,0.52
"9020",0.3,0.89,0.516
"9021",0.31,0.89,0.517
"9022",0.32,0.89,0.506
"9023",0.33,0.89,0.509
"9024",0.34,0.89,0.547
"9025",0.35,0.89,0.536
"9026",0.36,0.89,0.547
"9027",0.37,0.89,0.56
"9028",0.38,0.89,0.578
"9029",0.39,0.89,0.576
"9030",0.4,0.89,0.581
"9031",0.41,0.89,0.585
"9032",0.42,0.89,0.584
"9033",0.43,0.89,0.613
"9034",0.44,0.89,0.618
"9035",0.45,0.89,0.619
"9036",0.46,0.89,0.626
"9037",0.47,0.89,0.617
"9038",0.48,0.89,0.616
"9039",0.49,0.89,0.628
"9040",0.5,0.89,0.63
"9041",0.51,0.89,0.676
"9042",0.52,0.89,0.679
"9043",0.53,0.89,0.661
"9044",0.54,0.89,0.672
"9045",0.55,0.89,0.666
"9046",0.56,0.89,0.678
"9047",0.57,0.89,0.706
"9048",0.58,0.89,0.721
"9049",0.59,0.89,0.722
"9050",0.6,0.89,0.74
"9051",0.61,0.89,0.726
"9052",0.62,0.89,0.733
"9053",0.63,0.89,0.734
"9054",0.64,0.89,0.765
"9055",0.65,0.89,0.764
"9056",0.66,0.89,0.766
"9057",0.67,0.89,0.765
"9058",0.68,0.89,0.773
"9059",0.69,0.89,0.778
"9060",0.7,0.89,0.81
"9061",0.71,0.89,0.793
"9062",0.72,0.89,0.8
"9063",0.73,0.89,0.827
"9064",0.74,0.89,0.805
"9065",0.75,0.89,0.825
"9066",0.76,0.89,0.834
"9067",0.77,0.89,0.839
"9068",0.78,0.89,0.857
"9069",0.79,0.89,0.86
"9070",0.8,0.89,0.836
"9071",0.81,0.89,0.865
"9072",0.82,0.89,0.874
"9073",0.83,0.89,0.872
"9074",0.84,0.89,0.873
"9075",0.85,0.89,0.888
"9076",0.86,0.89,0.91
"9077",0.87,0.89,0.913
"9078",0.88,0.89,0.928
"9079",0.89,0.89,0.928
"9080",0.9,0.89,0.931
"9081",0.91,0.89,0.928
"9082",0.92,0.89,0.953
"9083",0.93,0.89,0.949
"9084",0.94,0.89,0.971
"9085",0.95,0.89,0.973
"9086",0.96,0.89,0.981
"9087",0.97,0.89,0.97
"9088",0.98,0.89,0.989
"9089",0.99,0.89,0.988
"9090",1,0.89,1
"9091",0,0.9,0.297
"9092",0.01,0.9,0.321
"9093",0.02,0.9,0.302
"9094",0.03,0.9,0.296
"9095",0.04,0.9,0.333
"9096",0.05,0.9,0.329
"9097",0.06,0.9,0.345
"9098",0.07,0.9,0.341
"9099",0.08,0.9,0.348
"9100",0.09,0.9,0.355
"9101",0.1,0.9,0.364
"9102",0.11,0.9,0.342
"9103",0.12,0.9,0.359
"9104",0.13,0.9,0.372
"9105",0.14,0.9,0.4
"9106",0.15,0.9,0.404
"9107",0.16,0.9,0.422
"9108",0.17,0.9,0.41
"9109",0.18,0.9,0.424
"9110",0.19,0.9,0.435
"9111",0.2,0.9,0.442
"9112",0.21,0.9,0.466
"9113",0.22,0.9,0.473
"9114",0.23,0.9,0.449
"9115",0.24,0.9,0.482
"9116",0.25,0.9,0.479
"9117",0.26,0.9,0.467
"9118",0.27,0.9,0.48
"9119",0.28,0.9,0.457
"9120",0.29,0.9,0.518
"9121",0.3,0.9,0.496
"9122",0.31,0.9,0.532
"9123",0.32,0.9,0.522
"9124",0.33,0.9,0.526
"9125",0.34,0.9,0.525
"9126",0.35,0.9,0.553
"9127",0.36,0.9,0.544
"9128",0.37,0.9,0.565
"9129",0.38,0.9,0.581
"9130",0.39,0.9,0.608
"9131",0.4,0.9,0.587
"9132",0.41,0.9,0.61
"9133",0.42,0.9,0.581
"9134",0.43,0.9,0.6
"9135",0.44,0.9,0.604
"9136",0.45,0.9,0.596
"9137",0.46,0.9,0.606
"9138",0.47,0.9,0.635
"9139",0.48,0.9,0.614
"9140",0.49,0.9,0.64
"9141",0.5,0.9,0.654
"9142",0.51,0.9,0.632
"9143",0.52,0.9,0.683
"9144",0.53,0.9,0.65
"9145",0.54,0.9,0.652
"9146",0.55,0.9,0.688
"9147",0.56,0.9,0.703
"9148",0.57,0.9,0.708
"9149",0.58,0.9,0.724
"9150",0.59,0.9,0.703
"9151",0.6,0.9,0.712
"9152",0.61,0.9,0.723
"9153",0.62,0.9,0.726
"9154",0.63,0.9,0.731
"9155",0.64,0.9,0.755
"9156",0.65,0.9,0.763
"9157",0.66,0.9,0.768
"9158",0.67,0.9,0.771
"9159",0.68,0.9,0.779
"9160",0.69,0.9,0.776
"9161",0.7,0.9,0.798
"9162",0.71,0.9,0.784
"9163",0.72,0.9,0.788
"9164",0.73,0.9,0.812
"9165",0.74,0.9,0.802
"9166",0.75,0.9,0.811
"9167",0.76,0.9,0.844
"9168",0.77,0.9,0.836
"9169",0.78,0.9,0.851
"9170",0.79,0.9,0.867
"9171",0.8,0.9,0.876
"9172",0.81,0.9,0.862
"9173",0.82,0.9,0.871
"9174",0.83,0.9,0.877
"9175",0.84,0.9,0.893
"9176",0.85,0.9,0.906
"9177",0.86,0.9,0.88
"9178",0.87,0.9,0.913
"9179",0.88,0.9,0.911
"9180",0.89,0.9,0.92
"9181",0.9,0.9,0.922
"9182",0.91,0.9,0.943
"9183",0.92,0.9,0.936
"9184",0.93,0.9,0.95
"9185",0.94,0.9,0.969
"9186",0.95,0.9,0.969
"9187",0.96,0.9,0.977
"9188",0.97,0.9,0.976
"9189",0.98,0.9,0.983
"9190",0.99,0.9,0.998
"9191",1,0.9,1
"9192",0,0.91,0.309
"9193",0.01,0.91,0.313
"9194",0.02,0.91,0.3
"9195",0.03,0.91,0.305
"9196",0.04,0.91,0.297
"9197",0.05,0.91,0.341
"9198",0.06,0.91,0.349
"9199",0.07,0.91,0.348
"9200",0.08,0.91,0.353
"9201",0.09,0.91,0.354
"9202",0.1,0.91,0.359
"9203",0.11,0.91,0.352
"9204",0.12,0.91,0.379
"9205",0.13,0.91,0.378
"9206",0.14,0.91,0.376
"9207",0.15,0.91,0.403
"9208",0.16,0.91,0.388
"9209",0.17,0.91,0.426
"9210",0.18,0.91,0.421
"9211",0.19,0.91,0.436
"9212",0.2,0.91,0.446
"9213",0.21,0.91,0.452
"9214",0.22,0.91,0.443
"9215",0.23,0.91,0.455
"9216",0.24,0.91,0.478
"9217",0.25,0.91,0.48
"9218",0.26,0.91,0.476
"9219",0.27,0.91,0.502
"9220",0.28,0.91,0.507
"9221",0.29,0.91,0.512
"9222",0.3,0.91,0.505
"9223",0.31,0.91,0.511
"9224",0.32,0.91,0.518
"9225",0.33,0.91,0.52
"9226",0.34,0.91,0.541
"9227",0.35,0.91,0.554
"9228",0.36,0.91,0.542
"9229",0.37,0.91,0.548
"9230",0.38,0.91,0.578
"9231",0.39,0.91,0.559
"9232",0.4,0.91,0.568
"9233",0.41,0.91,0.588
"9234",0.42,0.91,0.569
"9235",0.43,0.91,0.591
"9236",0.44,0.91,0.576
"9237",0.45,0.91,0.605
"9238",0.46,0.91,0.599
"9239",0.47,0.91,0.621
"9240",0.48,0.91,0.618
"9241",0.49,0.91,0.648
"9242",0.5,0.91,0.643
"9243",0.51,0.91,0.653
"9244",0.52,0.91,0.665
"9245",0.53,0.91,0.665
"9246",0.54,0.91,0.716
"9247",0.55,0.91,0.679
"9248",0.56,0.91,0.672
"9249",0.57,0.91,0.693
"9250",0.58,0.91,0.685
"9251",0.59,0.91,0.717
"9252",0.6,0.91,0.722
"9253",0.61,0.91,0.716
"9254",0.62,0.91,0.723
"9255",0.63,0.91,0.727
"9256",0.64,0.91,0.76
"9257",0.65,0.91,0.73
"9258",0.66,0.91,0.759
"9259",0.67,0.91,0.747
"9260",0.68,0.91,0.796
"9261",0.69,0.91,0.764
"9262",0.7,0.91,0.772
"9263",0.71,0.91,0.797
"9264",0.72,0.91,0.767
"9265",0.73,0.91,0.824
"9266",0.74,0.91,0.827
"9267",0.75,0.91,0.822
"9268",0.76,0.91,0.837
"9269",0.77,0.91,0.862
"9270",0.78,0.91,0.847
"9271",0.79,0.91,0.854
"9272",0.8,0.91,0.869
"9273",0.81,0.91,0.836
"9274",0.82,0.91,0.874
"9275",0.83,0.91,0.895
"9276",0.84,0.91,0.864
"9277",0.85,0.91,0.882
"9278",0.86,0.91,0.899
"9279",0.87,0.91,0.92
"9280",0.88,0.91,0.899
"9281",0.89,0.91,0.919
"9282",0.9,0.91,0.932
"9283",0.91,0.91,0.934
"9284",0.92,0.91,0.953
"9285",0.93,0.91,0.945
"9286",0.94,0.91,0.959
"9287",0.95,0.91,0.975
"9288",0.96,0.91,0.975
"9289",0.97,0.91,0.981
"9290",0.98,0.91,0.994
"9291",0.99,0.91,0.99
"9292",1,0.91,1
"9293",0,0.92,0.277
"9294",0.01,0.92,0.285
"9295",0.02,0.92,0.293
"9296",0.03,0.92,0.294
"9297",0.04,0.92,0.323
"9298",0.05,0.92,0.328
"9299",0.06,0.92,0.328
"9300",0.07,0.92,0.324
"9301",0.08,0.92,0.345
"9302",0.09,0.92,0.361
"9303",0.1,0.92,0.335
"9304",0.11,0.92,0.386
"9305",0.12,0.92,0.363
"9306",0.13,0.92,0.394
"9307",0.14,0.92,0.391
"9308",0.15,0.92,0.412
"9309",0.16,0.92,0.407
"9310",0.17,0.92,0.413
"9311",0.18,0.92,0.424
"9312",0.19,0.92,0.452
"9313",0.2,0.92,0.443
"9314",0.21,0.92,0.433
"9315",0.22,0.92,0.426
"9316",0.23,0.92,0.446
"9317",0.24,0.92,0.458
"9318",0.25,0.92,0.432
"9319",0.26,0.92,0.475
"9320",0.27,0.92,0.521
"9321",0.28,0.92,0.499
"9322",0.29,0.92,0.492
"9323",0.3,0.92,0.495
"9324",0.31,0.92,0.524
"9325",0.32,0.92,0.522
"9326",0.33,0.92,0.527
"9327",0.34,0.92,0.53
"9328",0.35,0.92,0.563
"9329",0.36,0.92,0.545
"9330",0.37,0.92,0.523
"9331",0.38,0.92,0.566
"9332",0.39,0.92,0.548
"9333",0.4,0.92,0.571
"9334",0.41,0.92,0.566
"9335",0.42,0.92,0.574
"9336",0.43,0.92,0.594
"9337",0.44,0.92,0.601
"9338",0.45,0.92,0.619
"9339",0.46,0.92,0.62
"9340",0.47,0.92,0.623
"9341",0.48,0.92,0.608
"9342",0.49,0.92,0.648
"9343",0.5,0.92,0.686
"9344",0.51,0.92,0.645
"9345",0.52,0.92,0.66
"9346",0.53,0.92,0.663
"9347",0.54,0.92,0.688
"9348",0.55,0.92,0.672
"9349",0.56,0.92,0.678
"9350",0.57,0.92,0.683
"9351",0.58,0.92,0.715
"9352",0.59,0.92,0.706
"9353",0.6,0.92,0.741
"9354",0.61,0.92,0.735
"9355",0.62,0.92,0.742
"9356",0.63,0.92,0.731
"9357",0.64,0.92,0.742
"9358",0.65,0.92,0.773
"9359",0.66,0.92,0.751
"9360",0.67,0.92,0.769
"9361",0.68,0.92,0.776
"9362",0.69,0.92,0.765
"9363",0.7,0.92,0.777
"9364",0.71,0.92,0.779
"9365",0.72,0.92,0.804
"9366",0.73,0.92,0.806
"9367",0.74,0.92,0.839
"9368",0.75,0.92,0.817
"9369",0.76,0.92,0.82
"9370",0.77,0.92,0.854
"9371",0.78,0.92,0.843
"9372",0.79,0.92,0.863
"9373",0.8,0.92,0.85
"9374",0.81,0.92,0.868
"9375",0.82,0.92,0.883
"9376",0.83,0.92,0.89
"9377",0.84,0.92,0.882
"9378",0.85,0.92,0.893
"9379",0.86,0.92,0.89
"9380",0.87,0.92,0.89
"9381",0.88,0.92,0.92
"9382",0.89,0.92,0.932
"9383",0.9,0.92,0.917
"9384",0.91,0.92,0.93
"9385",0.92,0.92,0.94
"9386",0.93,0.92,0.955
"9387",0.94,0.92,0.961
"9388",0.95,0.92,0.962
"9389",0.96,0.92,0.973
"9390",0.97,0.92,0.985
"9391",0.98,0.92,0.987
"9392",0.99,0.92,0.992
"9393",1,0.92,1
"9394",0,0.93,0.278
"9395",0.01,0.93,0.294
"9396",0.02,0.93,0.316
"9397",0.03,0.93,0.314
"9398",0.04,0.93,0.302
"9399",0.05,0.93,0.313
"9400",0.06,0.93,0.333
"9401",0.07,0.93,0.312
"9402",0.08,0.93,0.363
"9403",0.09,0.93,0.354
"9404",0.1,0.93,0.355
"9405",0.11,0.93,0.354
"9406",0.12,0.93,0.358
"9407",0.13,0.93,0.402
"9408",0.14,0.93,0.396
"9409",0.15,0.93,0.397
"9410",0.16,0.93,0.396
"9411",0.17,0.93,0.389
"9412",0.18,0.93,0.447
"9413",0.19,0.93,0.439
"9414",0.2,0.93,0.432
"9415",0.21,0.93,0.418
"9416",0.22,0.93,0.443
"9417",0.23,0.93,0.461
"9418",0.24,0.93,0.461
"9419",0.25,0.93,0.459
"9420",0.26,0.93,0.47
"9421",0.27,0.93,0.478
"9422",0.28,0.93,0.465
"9423",0.29,0.93,0.512
"9424",0.3,0.93,0.484
"9425",0.31,0.93,0.476
"9426",0.32,0.93,0.516
"9427",0.33,0.93,0.502
"9428",0.34,0.93,0.506
"9429",0.35,0.93,0.538
"9430",0.36,0.93,0.569
"9431",0.37,0.93,0.537
"9432",0.38,0.93,0.561
"9433",0.39,0.93,0.56
"9434",0.4,0.93,0.561
"9435",0.41,0.93,0.572
"9436",0.42,0.93,0.583
"9437",0.43,0.93,0.561
"9438",0.44,0.93,0.577
"9439",0.45,0.93,0.611
"9440",0.46,0.93,0.597
"9441",0.47,0.93,0.64
"9442",0.48,0.93,0.659
"9443",0.49,0.93,0.651
"9444",0.5,0.93,0.651
"9445",0.51,0.93,0.657
"9446",0.52,0.93,0.655
"9447",0.53,0.93,0.668
"9448",0.54,0.93,0.673
"9449",0.55,0.93,0.689
"9450",0.56,0.93,0.668
"9451",0.57,0.93,0.679
"9452",0.58,0.93,0.711
"9453",0.59,0.93,0.696
"9454",0.6,0.93,0.706
"9455",0.61,0.93,0.752
"9456",0.62,0.93,0.732
"9457",0.63,0.93,0.731
"9458",0.64,0.93,0.744
"9459",0.65,0.93,0.737
"9460",0.66,0.93,0.763
"9461",0.67,0.93,0.769
"9462",0.68,0.93,0.759
"9463",0.69,0.93,0.791
"9464",0.7,0.93,0.758
"9465",0.71,0.93,0.791
"9466",0.72,0.93,0.796
"9467",0.73,0.93,0.819
"9468",0.74,0.93,0.802
"9469",0.75,0.93,0.815
"9470",0.76,0.93,0.821
"9471",0.77,0.93,0.861
"9472",0.78,0.93,0.842
"9473",0.79,0.93,0.862
"9474",0.8,0.93,0.859
"9475",0.81,0.93,0.845
"9476",0.82,0.93,0.871
"9477",0.83,0.93,0.898
"9478",0.84,0.93,0.87
"9479",0.85,0.93,0.887
"9480",0.86,0.93,0.91
"9481",0.87,0.93,0.917
"9482",0.88,0.93,0.923
"9483",0.89,0.93,0.92
"9484",0.9,0.93,0.93
"9485",0.91,0.93,0.924
"9486",0.92,0.93,0.946
"9487",0.93,0.93,0.949
"9488",0.94,0.93,0.964
"9489",0.95,0.93,0.976
"9490",0.96,0.93,0.967
"9491",0.97,0.93,0.974
"9492",0.98,0.93,0.986
"9493",0.99,0.93,0.992
"9494",1,0.93,1
"9495",0,0.94,0.278
"9496",0.01,0.94,0.296
"9497",0.02,0.94,0.299
"9498",0.03,0.94,0.307
"9499",0.04,0.94,0.306
"9500",0.05,0.94,0.308
"9501",0.06,0.94,0.314
"9502",0.07,0.94,0.338
"9503",0.08,0.94,0.343
"9504",0.09,0.94,0.347
"9505",0.1,0.94,0.378
"9506",0.11,0.94,0.352
"9507",0.12,0.94,0.367
"9508",0.13,0.94,0.384
"9509",0.14,0.94,0.402
"9510",0.15,0.94,0.412
"9511",0.16,0.94,0.395
"9512",0.17,0.94,0.404
"9513",0.18,0.94,0.408
"9514",0.19,0.94,0.427
"9515",0.2,0.94,0.418
"9516",0.21,0.94,0.423
"9517",0.22,0.94,0.411
"9518",0.23,0.94,0.432
"9519",0.24,0.94,0.44
"9520",0.25,0.94,0.454
"9521",0.26,0.94,0.496
"9522",0.27,0.94,0.451
"9523",0.28,0.94,0.476
"9524",0.29,0.94,0.477
"9525",0.3,0.94,0.509
"9526",0.31,0.94,0.507
"9527",0.32,0.94,0.479
"9528",0.33,0.94,0.504
"9529",0.34,0.94,0.51
"9530",0.35,0.94,0.538
"9531",0.36,0.94,0.552
"9532",0.37,0.94,0.542
"9533",0.38,0.94,0.546
"9534",0.39,0.94,0.56
"9535",0.4,0.94,0.574
"9536",0.41,0.94,0.556
"9537",0.42,0.94,0.601
"9538",0.43,0.94,0.582
"9539",0.44,0.94,0.596
"9540",0.45,0.94,0.628
"9541",0.46,0.94,0.6
"9542",0.47,0.94,0.64
"9543",0.48,0.94,0.628
"9544",0.49,0.94,0.641
"9545",0.5,0.94,0.657
"9546",0.51,0.94,0.658
"9547",0.52,0.94,0.649
"9548",0.53,0.94,0.674
"9549",0.54,0.94,0.643
"9550",0.55,0.94,0.672
"9551",0.56,0.94,0.688
"9552",0.57,0.94,0.686
"9553",0.58,0.94,0.673
"9554",0.59,0.94,0.702
"9555",0.6,0.94,0.713
"9556",0.61,0.94,0.734
"9557",0.62,0.94,0.752
"9558",0.63,0.94,0.715
"9559",0.64,0.94,0.752
"9560",0.65,0.94,0.731
"9561",0.66,0.94,0.765
"9562",0.67,0.94,0.749
"9563",0.68,0.94,0.756
"9564",0.69,0.94,0.778
"9565",0.7,0.94,0.785
"9566",0.71,0.94,0.767
"9567",0.72,0.94,0.805
"9568",0.73,0.94,0.795
"9569",0.74,0.94,0.81
"9570",0.75,0.94,0.828
"9571",0.76,0.94,0.841
"9572",0.77,0.94,0.842
"9573",0.78,0.94,0.838
"9574",0.79,0.94,0.826
"9575",0.8,0.94,0.866
"9576",0.81,0.94,0.881
"9577",0.82,0.94,0.859
"9578",0.83,0.94,0.873
"9579",0.84,0.94,0.862
"9580",0.85,0.94,0.887
"9581",0.86,0.94,0.902
"9582",0.87,0.94,0.903
"9583",0.88,0.94,0.917
"9584",0.89,0.94,0.934
"9585",0.9,0.94,0.921
"9586",0.91,0.94,0.927
"9587",0.92,0.94,0.958
"9588",0.93,0.94,0.956
"9589",0.94,0.94,0.952
"9590",0.95,0.94,0.968
"9591",0.96,0.94,0.967
"9592",0.97,0.94,0.985
"9593",0.98,0.94,0.987
"9594",0.99,0.94,0.997
"9595",1,0.94,1
"9596",0,0.95,0.294
"9597",0.01,0.95,0.263
"9598",0.02,0.95,0.27
"9599",0.03,0.95,0.279
"9600",0.04,0.95,0.299
"9601",0.05,0.95,0.306
"9602",0.06,0.95,0.326
"9603",0.07,0.95,0.314
"9604",0.08,0.95,0.337
"9605",0.09,0.95,0.322
"9606",0.1,0.95,0.346
"9607",0.11,0.95,0.332
"9608",0.12,0.95,0.378
"9609",0.13,0.95,0.384
"9610",0.14,0.95,0.334
"9611",0.15,0.95,0.367
"9612",0.16,0.95,0.383
"9613",0.17,0.95,0.376
"9614",0.18,0.95,0.392
"9615",0.19,0.95,0.403
"9616",0.2,0.95,0.427
"9617",0.21,0.95,0.435
"9618",0.22,0.95,0.419
"9619",0.23,0.95,0.441
"9620",0.24,0.95,0.462
"9621",0.25,0.95,0.445
"9622",0.26,0.95,0.496
"9623",0.27,0.95,0.479
"9624",0.28,0.95,0.454
"9625",0.29,0.95,0.498
"9626",0.3,0.95,0.481
"9627",0.31,0.95,0.491
"9628",0.32,0.95,0.5
"9629",0.33,0.95,0.509
"9630",0.34,0.95,0.514
"9631",0.35,0.95,0.53
"9632",0.36,0.95,0.524
"9633",0.37,0.95,0.534
"9634",0.38,0.95,0.531
"9635",0.39,0.95,0.56
"9636",0.4,0.95,0.564
"9637",0.41,0.95,0.53
"9638",0.42,0.95,0.579
"9639",0.43,0.95,0.574
"9640",0.44,0.95,0.604
"9641",0.45,0.95,0.588
"9642",0.46,0.95,0.628
"9643",0.47,0.95,0.602
"9644",0.48,0.95,0.648
"9645",0.49,0.95,0.626
"9646",0.5,0.95,0.634
"9647",0.51,0.95,0.636
"9648",0.52,0.95,0.668
"9649",0.53,0.95,0.654
"9650",0.54,0.95,0.664
"9651",0.55,0.95,0.655
"9652",0.56,0.95,0.697
"9653",0.57,0.95,0.675
"9654",0.58,0.95,0.675
"9655",0.59,0.95,0.709
"9656",0.6,0.95,0.713
"9657",0.61,0.95,0.699
"9658",0.62,0.95,0.744
"9659",0.63,0.95,0.712
"9660",0.64,0.95,0.736
"9661",0.65,0.95,0.761
"9662",0.66,0.95,0.805
"9663",0.67,0.95,0.769
"9664",0.68,0.95,0.756
"9665",0.69,0.95,0.767
"9666",0.7,0.95,0.791
"9667",0.71,0.95,0.798
"9668",0.72,0.95,0.766
"9669",0.73,0.95,0.806
"9670",0.74,0.95,0.795
"9671",0.75,0.95,0.815
"9672",0.76,0.95,0.829
"9673",0.77,0.95,0.83
"9674",0.78,0.95,0.838
"9675",0.79,0.95,0.828
"9676",0.8,0.95,0.86
"9677",0.81,0.95,0.861
"9678",0.82,0.95,0.872
"9679",0.83,0.95,0.873
"9680",0.84,0.95,0.874
"9681",0.85,0.95,0.901
"9682",0.86,0.95,0.911
"9683",0.87,0.95,0.913
"9684",0.88,0.95,0.907
"9685",0.89,0.95,0.913
"9686",0.9,0.95,0.929
"9687",0.91,0.95,0.93
"9688",0.92,0.95,0.939
"9689",0.93,0.95,0.947
"9690",0.94,0.95,0.962
"9691",0.95,0.95,0.959
"9692",0.96,0.95,0.969
"9693",0.97,0.95,0.981
"9694",0.98,0.95,0.982
"9695",0.99,0.95,0.991
"9696",1,0.95,1
"9697",0,0.96,0.244
"9698",0.01,0.96,0.3
"9699",0.02,0.96,0.289
"9700",0.03,0.96,0.312
"9701",0.04,0.96,0.306
"9702",0.05,0.96,0.291
"9703",0.06,0.96,0.327
"9704",0.07,0.96,0.309
"9705",0.08,0.96,0.341
"9706",0.09,0.96,0.351
"9707",0.1,0.96,0.338
"9708",0.11,0.96,0.361
"9709",0.12,0.96,0.353
"9710",0.13,0.96,0.371
"9711",0.14,0.96,0.351
"9712",0.15,0.96,0.373
"9713",0.16,0.96,0.396
"9714",0.17,0.96,0.412
"9715",0.18,0.96,0.381
"9716",0.19,0.96,0.424
"9717",0.2,0.96,0.446
"9718",0.21,0.96,0.403
"9719",0.22,0.96,0.429
"9720",0.23,0.96,0.439
"9721",0.24,0.96,0.429
"9722",0.25,0.96,0.442
"9723",0.26,0.96,0.436
"9724",0.27,0.96,0.442
"9725",0.28,0.96,0.469
"9726",0.29,0.96,0.454
"9727",0.3,0.96,0.493
"9728",0.31,0.96,0.521
"9729",0.32,0.96,0.51
"9730",0.33,0.96,0.521
"9731",0.34,0.96,0.524
"9732",0.35,0.96,0.545
"9733",0.36,0.96,0.515
"9734",0.37,0.96,0.52
"9735",0.38,0.96,0.547
"9736",0.39,0.96,0.55
"9737",0.4,0.96,0.568
"9738",0.41,0.96,0.542
"9739",0.42,0.96,0.576
"9740",0.43,0.96,0.559
"9741",0.44,0.96,0.58
"9742",0.45,0.96,0.574
"9743",0.46,0.96,0.601
"9744",0.47,0.96,0.602
"9745",0.48,0.96,0.609
"9746",0.49,0.96,0.62
"9747",0.5,0.96,0.644
"9748",0.51,0.96,0.639
"9749",0.52,0.96,0.649
"9750",0.53,0.96,0.675
"9751",0.54,0.96,0.63
"9752",0.55,0.96,0.682
"9753",0.56,0.96,0.673
"9754",0.57,0.96,0.672
"9755",0.58,0.96,0.739
"9756",0.59,0.96,0.706
"9757",0.6,0.96,0.713
"9758",0.61,0.96,0.698
"9759",0.62,0.96,0.712
"9760",0.63,0.96,0.736
"9761",0.64,0.96,0.74
"9762",0.65,0.96,0.736
"9763",0.66,0.96,0.758
"9764",0.67,0.96,0.728
"9765",0.68,0.96,0.76
"9766",0.69,0.96,0.796
"9767",0.7,0.96,0.769
"9768",0.71,0.96,0.795
"9769",0.72,0.96,0.78
"9770",0.73,0.96,0.798
"9771",0.74,0.96,0.808
"9772",0.75,0.96,0.812
"9773",0.76,0.96,0.84
"9774",0.77,0.96,0.839
"9775",0.78,0.96,0.83
"9776",0.79,0.96,0.855
"9777",0.8,0.96,0.861
"9778",0.81,0.96,0.857
"9779",0.82,0.96,0.87
"9780",0.83,0.96,0.864
"9781",0.84,0.96,0.891
"9782",0.85,0.96,0.893
"9783",0.86,0.96,0.907
"9784",0.87,0.96,0.916
"9785",0.88,0.96,0.938
"9786",0.89,0.96,0.92
"9787",0.9,0.96,0.916
"9788",0.91,0.96,0.927
"9789",0.92,0.96,0.941
"9790",0.93,0.96,0.95
"9791",0.94,0.96,0.953
"9792",0.95,0.96,0.966
"9793",0.96,0.96,0.969
"9794",0.97,0.96,0.974
"9795",0.98,0.96,0.988
"9796",0.99,0.96,0.994
"9797",1,0.96,1
"9798",0,0.97,0.301
"9799",0.01,0.97,0.255
"9800",0.02,0.97,0.284
"9801",0.03,0.97,0.29
"9802",0.04,0.97,0.304
"9803",0.05,0.97,0.284
"9804",0.06,0.97,0.3
"9805",0.07,0.97,0.33
"9806",0.08,0.97,0.321
"9807",0.09,0.97,0.346
"9808",0.1,0.97,0.343
"9809",0.11,0.97,0.363
"9810",0.12,0.97,0.367
"9811",0.13,0.97,0.371
"9812",0.14,0.97,0.37
"9813",0.15,0.97,0.377
"9814",0.16,0.97,0.385
"9815",0.17,0.97,0.408
"9816",0.18,0.97,0.381
"9817",0.19,0.97,0.379
"9818",0.2,0.97,0.392
"9819",0.21,0.97,0.408
"9820",0.22,0.97,0.462
"9821",0.23,0.97,0.431
"9822",0.24,0.97,0.423
"9823",0.25,0.97,0.449
"9824",0.26,0.97,0.448
"9825",0.27,0.97,0.452
"9826",0.28,0.97,0.473
"9827",0.29,0.97,0.482
"9828",0.3,0.97,0.498
"9829",0.31,0.97,0.499
"9830",0.32,0.97,0.481
"9831",0.33,0.97,0.503
"9832",0.34,0.97,0.509
"9833",0.35,0.97,0.552
"9834",0.36,0.97,0.511
"9835",0.37,0.97,0.548
"9836",0.38,0.97,0.538
